"data","now.mean.c","now.mean.c.proj","now.low.c.proj","now.upp.c.proj","not.mean.c","not.mean.c.proj","not.low.c.proj","not.upp.c.proj"
2020-07-26,1,NA,NA,NA,1,NA,NA,NA
2020-08-02,2,NA,NA,NA,2,NA,NA,NA
2020-08-09,3,NA,NA,NA,3,NA,NA,NA
2020-08-23,5,NA,NA,NA,5,NA,NA,NA
2020-08-30,6,NA,NA,NA,6,NA,NA,NA
2020-09-13,9,NA,NA,NA,9,NA,NA,NA
2020-09-20,13,NA,NA,NA,13,NA,NA,NA
2020-10-04,14,NA,NA,NA,14,NA,NA,NA
2020-11-01,15,NA,NA,NA,15,NA,NA,NA
2020-11-08,16,NA,NA,NA,16,NA,NA,NA
2020-11-29,17,NA,NA,NA,17,NA,NA,NA
2020-12-06,20,NA,NA,NA,20,NA,NA,NA
2020-12-13,21,NA,NA,NA,21,NA,NA,NA
2020-12-27,24,NA,NA,NA,24,NA,NA,NA
2021-01-17,25,NA,NA,NA,25,NA,NA,NA
2021-01-24,27,NA,NA,NA,27,NA,NA,NA
2021-02-07,28,NA,NA,NA,28,NA,NA,NA
2021-02-14,31,NA,NA,NA,31,NA,NA,NA
2021-02-21,32,NA,NA,NA,32,NA,NA,NA
2021-03-07,34,NA,NA,NA,34,NA,NA,NA
2021-03-14,36,NA,NA,NA,36,NA,NA,NA
2021-03-21,39,NA,NA,NA,39,NA,NA,NA
2021-03-28,42,NA,NA,NA,42,NA,NA,NA
2021-04-04,46,NA,NA,NA,46,NA,NA,NA
2021-04-11,47,NA,NA,NA,47,NA,NA,NA
2021-04-18,49,NA,NA,NA,49,NA,NA,NA
2021-04-25,52,NA,NA,NA,52,NA,NA,NA
2021-05-02,53,NA,NA,NA,53,NA,NA,NA
2021-05-09,61,NA,NA,NA,61,NA,NA,NA
2021-05-16,63,NA,NA,NA,63,NA,NA,NA
2021-05-23,71,NA,NA,NA,71,NA,NA,NA
2021-05-30,81,NA,NA,NA,81,NA,NA,NA
2021-06-06,83,NA,NA,NA,83,NA,NA,NA
2021-06-13,87,NA,NA,NA,87,NA,NA,NA
2021-06-20,93,NA,NA,NA,93,NA,NA,NA
2021-06-27,94,NA,NA,NA,96,NA,NA,NA
2021-07-04,94,NA,NA,NA,96,NA,NA,NA
2021-07-11,95,NA,NA,NA,97,NA,NA,NA
2021-07-18,95,NA,NA,NA,97,NA,NA,NA
2021-07-25,95,NA,NA,NA,97,NA,NA,NA
2021-08-01,95,NA,NA,NA,97,NA,NA,NA
2021-08-08,95,95,95,118,99,99,99,99
2021-08-15,NA,95,95,122,NA,99,99,99
