"data","now.mean.c","now.mean.c.proj","now.low.c.proj","now.upp.c.proj","not.mean.c","not.mean.c.proj","not.low.c.proj","not.upp.c.proj"
2020-03-29,1,NA,NA,NA,1,NA,NA,NA
2020-04-05,4,NA,NA,NA,4,NA,NA,NA
2020-04-19,5,NA,NA,NA,5,NA,NA,NA
2020-04-26,6,NA,NA,NA,6,NA,NA,NA
2020-05-10,7,NA,NA,NA,7,NA,NA,NA
2020-05-24,11,NA,NA,NA,11,NA,NA,NA
2020-06-07,13,NA,NA,NA,13,NA,NA,NA
2020-07-05,14,NA,NA,NA,14,NA,NA,NA
2020-07-12,17,NA,NA,NA,17,NA,NA,NA
2020-07-19,19,NA,NA,NA,19,NA,NA,NA
2020-07-26,20,NA,NA,NA,20,NA,NA,NA
2020-08-02,22,NA,NA,NA,22,NA,NA,NA
2020-08-16,24,NA,NA,NA,24,NA,NA,NA
2020-08-23,25,NA,NA,NA,25,NA,NA,NA
2020-08-30,26,NA,NA,NA,26,NA,NA,NA
2020-09-06,28,NA,NA,NA,28,NA,NA,NA
2020-09-13,30,NA,NA,NA,30,NA,NA,NA
2020-10-04,31,NA,NA,NA,31,NA,NA,NA
2020-10-11,32,NA,NA,NA,32,NA,NA,NA
2020-11-01,35,NA,NA,NA,35,NA,NA,NA
2020-11-15,36,NA,NA,NA,36,NA,NA,NA
2020-11-22,45,NA,NA,NA,45,NA,NA,NA
2020-11-29,56,NA,NA,NA,56,NA,NA,NA
2020-12-06,68,NA,NA,NA,68,NA,NA,NA
2020-12-13,74,NA,NA,NA,74,NA,NA,NA
2020-12-20,81,NA,NA,NA,81,NA,NA,NA
2020-12-27,89,NA,NA,NA,89,NA,NA,NA
2021-01-03,94,NA,NA,NA,94,NA,NA,NA
2021-01-10,101,NA,NA,NA,101,NA,NA,NA
2021-01-17,105,NA,NA,NA,105,NA,NA,NA
2021-01-24,111,NA,NA,NA,111,NA,NA,NA
2021-01-31,114,NA,NA,NA,114,NA,NA,NA
2021-02-14,119,NA,NA,NA,119,NA,NA,NA
2021-02-21,129,NA,NA,NA,129,NA,NA,NA
2021-02-28,140,NA,NA,NA,140,NA,NA,NA
2021-03-07,148,NA,NA,NA,148,NA,NA,NA
2021-03-14,159,NA,NA,NA,159,NA,NA,NA
2021-03-21,175,NA,NA,NA,175,NA,NA,NA
2021-03-28,193,NA,NA,NA,193,NA,NA,NA
2021-04-04,208,NA,NA,NA,208,NA,NA,NA
2021-04-11,223,NA,NA,NA,223,NA,NA,NA
2021-04-18,231,NA,NA,NA,231,NA,NA,NA
2021-04-25,241,NA,NA,NA,241,NA,NA,NA
2021-05-02,256,NA,NA,NA,256,NA,NA,NA
2021-05-09,273,NA,NA,NA,273,NA,NA,NA
2021-05-16,292,NA,NA,NA,292,NA,NA,NA
2021-05-23,311,NA,NA,NA,311,NA,NA,NA
2021-05-30,333,NA,NA,NA,333,NA,NA,NA
2021-06-06,361,NA,NA,NA,361,NA,NA,NA
2021-06-13,388,NA,NA,NA,388,NA,NA,NA
2021-06-20,405,NA,NA,NA,405,NA,NA,NA
2021-06-27,428,NA,NA,NA,428,NA,NA,NA
2021-07-04,448,NA,NA,NA,448,NA,NA,NA
2021-07-11,462,NA,NA,NA,462,NA,NA,NA
2021-07-18,470,NA,NA,NA,470,NA,NA,NA
2021-07-25,476,NA,NA,NA,476,NA,NA,NA
2021-08-01,477,NA,NA,NA,477,NA,NA,NA
2021-08-08,481,NA,NA,NA,481,NA,NA,NA
2021-08-15,483,NA,NA,NA,484,NA,NA,NA
2021-08-22,486,NA,NA,NA,487,NA,NA,NA
2021-08-29,487,487,486,503,488,488,488,488
2021-09-05,NA,489,488,508,NA,488,488,488
