"data","now.mean.c","now.mean.c.proj","now.low.c.proj","now.upp.c.proj","not.mean.c","not.mean.c.proj","not.low.c.proj","not.upp.c.proj"
2020-03-15,1,NA,NA,NA,1,NA,NA,NA
2020-03-22,3,NA,NA,NA,3,NA,NA,NA
2020-04-12,4,NA,NA,NA,4,NA,NA,NA
2020-04-19,5,NA,NA,NA,5,NA,NA,NA
2020-04-26,9,NA,NA,NA,9,NA,NA,NA
2020-05-03,10,NA,NA,NA,10,NA,NA,NA
2020-05-10,12,NA,NA,NA,12,NA,NA,NA
2020-05-17,13,NA,NA,NA,13,NA,NA,NA
2020-05-24,15,NA,NA,NA,15,NA,NA,NA
2020-05-31,17,NA,NA,NA,17,NA,NA,NA
2020-06-07,21,NA,NA,NA,21,NA,NA,NA
2020-06-14,27,NA,NA,NA,27,NA,NA,NA
2020-06-21,30,NA,NA,NA,30,NA,NA,NA
2020-06-28,40,NA,NA,NA,40,NA,NA,NA
2020-07-05,50,NA,NA,NA,50,NA,NA,NA
2020-07-12,65,NA,NA,NA,65,NA,NA,NA
2020-07-19,71,NA,NA,NA,71,NA,NA,NA
2020-07-26,79,NA,NA,NA,79,NA,NA,NA
2020-08-02,84,NA,NA,NA,84,NA,NA,NA
2020-08-09,88,NA,NA,NA,88,NA,NA,NA
2020-08-16,90,NA,NA,NA,90,NA,NA,NA
2020-08-23,91,NA,NA,NA,91,NA,NA,NA
2020-08-30,96,NA,NA,NA,96,NA,NA,NA
2020-09-06,98,NA,NA,NA,98,NA,NA,NA
2020-09-13,104,NA,NA,NA,104,NA,NA,NA
2020-09-20,106,NA,NA,NA,106,NA,NA,NA
2020-09-27,111,NA,NA,NA,111,NA,NA,NA
2020-10-04,117,NA,NA,NA,117,NA,NA,NA
2020-10-11,119,NA,NA,NA,119,NA,NA,NA
2020-10-18,123,NA,NA,NA,123,NA,NA,NA
2020-10-25,129,NA,NA,NA,129,NA,NA,NA
2020-11-01,135,NA,NA,NA,135,NA,NA,NA
2020-11-08,138,NA,NA,NA,138,NA,NA,NA
2020-11-15,142,NA,NA,NA,142,NA,NA,NA
2020-11-22,150,NA,NA,NA,150,NA,NA,NA
2020-11-29,152,NA,NA,NA,152,NA,NA,NA
2020-12-06,154,NA,NA,NA,154,NA,NA,NA
2020-12-13,162,NA,NA,NA,162,NA,NA,NA
2020-12-20,170,NA,NA,NA,170,NA,NA,NA
2020-12-27,181,NA,NA,NA,181,NA,NA,NA
2021-01-03,196,NA,NA,NA,196,NA,NA,NA
2021-01-10,203,NA,NA,NA,203,NA,NA,NA
2021-01-17,225,NA,NA,NA,225,NA,NA,NA
2021-01-24,237,NA,NA,NA,237,NA,NA,NA
2021-01-31,243,NA,NA,NA,243,NA,NA,NA
2021-02-07,253,NA,NA,NA,253,NA,NA,NA
2021-02-14,266,NA,NA,NA,266,NA,NA,NA
2021-02-21,294,NA,NA,NA,294,NA,NA,NA
2021-02-28,331,NA,NA,NA,331,NA,NA,NA
2021-03-07,387,NA,NA,NA,387,NA,NA,NA
2021-03-14,459,NA,NA,NA,459,NA,NA,NA
2021-03-21,528,NA,NA,NA,528,NA,NA,NA
2021-03-28,572,NA,NA,NA,572,NA,NA,NA
2021-04-04,612,NA,NA,NA,612,NA,NA,NA
2021-04-11,643,NA,NA,NA,643,NA,NA,NA
2021-04-18,682,NA,NA,NA,682,NA,NA,NA
2021-04-25,716,NA,NA,NA,716,NA,NA,NA
2021-05-02,755,NA,NA,NA,755,NA,NA,NA
2021-05-09,806,NA,NA,NA,806,NA,NA,NA
2021-05-16,879,NA,NA,NA,879,NA,NA,NA
2021-05-23,930,NA,NA,NA,930,NA,NA,NA
2021-05-30,970,NA,NA,NA,970,NA,NA,NA
2021-06-06,1007,NA,NA,NA,1007,NA,NA,NA
2021-06-13,1040,NA,NA,NA,1040,NA,NA,NA
2021-06-20,1065,NA,NA,NA,1065,NA,NA,NA
2021-06-27,1077,NA,NA,NA,1077,NA,NA,NA
2021-07-04,1086,NA,NA,NA,1086,NA,NA,NA
2021-07-11,1095,NA,NA,NA,1095,NA,NA,NA
2021-07-18,1105,NA,NA,NA,1105,NA,NA,NA
2021-07-25,1117,NA,NA,NA,1117,NA,NA,NA
2021-08-01,1126,NA,NA,NA,1126,NA,NA,NA
2021-08-08,1132,NA,NA,NA,1132,NA,NA,NA
2021-08-15,1138,NA,NA,NA,1138,NA,NA,NA
2021-08-22,1147,NA,NA,NA,1147,NA,NA,NA
2021-08-29,1153,NA,NA,NA,1153,NA,NA,NA
2021-09-05,1154,NA,NA,NA,1154,NA,NA,NA
2021-09-12,1158,NA,NA,NA,1159,NA,NA,NA
2021-09-19,1161,NA,NA,NA,1160,NA,NA,NA
2021-09-26,1166,1166,1160,1189,1163,1163,1163,1163
2021-10-03,NA,1170,1161,1198,NA,1163,1163,1164
