"data","now.mean.c","now.mean.c.proj","now.low.c.proj","now.upp.c.proj","not.mean.c","not.mean.c.proj","not.low.c.proj","not.upp.c.proj"
2020-04-05,2,NA,NA,NA,2,NA,NA,NA
2020-04-26,3,NA,NA,NA,3,NA,NA,NA
2020-05-03,4,NA,NA,NA,4,NA,NA,NA
2020-05-10,7,NA,NA,NA,7,NA,NA,NA
2020-05-17,9,NA,NA,NA,9,NA,NA,NA
2020-05-24,10,NA,NA,NA,10,NA,NA,NA
2020-06-07,11,NA,NA,NA,11,NA,NA,NA
2020-06-14,13,NA,NA,NA,13,NA,NA,NA
2020-06-21,17,NA,NA,NA,17,NA,NA,NA
2020-06-28,20,NA,NA,NA,20,NA,NA,NA
2020-07-05,22,NA,NA,NA,22,NA,NA,NA
2020-07-12,27,NA,NA,NA,27,NA,NA,NA
2020-07-19,32,NA,NA,NA,32,NA,NA,NA
2020-07-26,42,NA,NA,NA,42,NA,NA,NA
2020-08-02,52,NA,NA,NA,52,NA,NA,NA
2020-08-09,59,NA,NA,NA,59,NA,NA,NA
2020-08-16,68,NA,NA,NA,68,NA,NA,NA
2020-08-23,86,NA,NA,NA,86,NA,NA,NA
2020-08-30,93,NA,NA,NA,93,NA,NA,NA
2020-09-06,103,NA,NA,NA,103,NA,NA,NA
2020-09-13,112,NA,NA,NA,112,NA,NA,NA
2020-09-20,123,NA,NA,NA,123,NA,NA,NA
2020-09-27,130,NA,NA,NA,130,NA,NA,NA
2020-10-04,140,NA,NA,NA,140,NA,NA,NA
2020-10-11,147,NA,NA,NA,147,NA,NA,NA
2020-10-18,153,NA,NA,NA,153,NA,NA,NA
2020-11-01,155,NA,NA,NA,155,NA,NA,NA
2020-11-08,158,NA,NA,NA,158,NA,NA,NA
2020-11-22,163,NA,NA,NA,163,NA,NA,NA
2020-11-29,165,NA,NA,NA,165,NA,NA,NA
2020-12-06,176,NA,NA,NA,176,NA,NA,NA
2020-12-13,185,NA,NA,NA,185,NA,NA,NA
2020-12-20,192,NA,NA,NA,192,NA,NA,NA
2020-12-27,200,NA,NA,NA,200,NA,NA,NA
2021-01-03,205,NA,NA,NA,205,NA,NA,NA
2021-01-10,212,NA,NA,NA,212,NA,NA,NA
2021-01-17,219,NA,NA,NA,219,NA,NA,NA
2021-01-24,228,NA,NA,NA,228,NA,NA,NA
2021-01-31,234,NA,NA,NA,234,NA,NA,NA
2021-02-07,244,NA,NA,NA,244,NA,NA,NA
2021-02-14,251,NA,NA,NA,251,NA,NA,NA
2021-02-21,257,NA,NA,NA,257,NA,NA,NA
2021-02-28,268,NA,NA,NA,268,NA,NA,NA
2021-03-07,291,NA,NA,NA,291,NA,NA,NA
2021-03-14,315,NA,NA,NA,315,NA,NA,NA
2021-03-21,344,NA,NA,NA,344,NA,NA,NA
2021-03-28,393,NA,NA,NA,393,NA,NA,NA
2021-04-04,433,NA,NA,NA,433,NA,NA,NA
2021-04-11,466,NA,NA,NA,466,NA,NA,NA
2021-04-18,507,NA,NA,NA,507,NA,NA,NA
2021-04-25,537,NA,NA,NA,537,NA,NA,NA
2021-05-02,562,NA,NA,NA,562,NA,NA,NA
2021-05-09,595,NA,NA,NA,595,NA,NA,NA
2021-05-16,623,NA,NA,NA,623,NA,NA,NA
2021-05-23,650,NA,NA,NA,650,NA,NA,NA
2021-05-30,670,NA,NA,NA,670,NA,NA,NA
2021-06-06,704,NA,NA,NA,704,NA,NA,NA
2021-06-13,731,NA,NA,NA,731,NA,NA,NA
2021-06-20,766,NA,NA,NA,766,NA,NA,NA
2021-06-27,786,NA,NA,NA,786,NA,NA,NA
2021-07-04,800,NA,NA,NA,800,NA,NA,NA
2021-07-11,811,NA,NA,NA,811,NA,NA,NA
2021-07-18,826,NA,NA,NA,826,NA,NA,NA
2021-07-25,835,NA,NA,NA,835,NA,NA,NA
2021-08-01,838,NA,NA,NA,838,NA,NA,NA
2021-08-08,846,NA,NA,NA,846,NA,NA,NA
2021-08-15,850,NA,NA,NA,850,NA,NA,NA
2021-08-22,854,NA,NA,NA,854,NA,NA,NA
2021-08-29,861,NA,NA,NA,861,NA,NA,NA
2021-09-05,865,NA,NA,NA,865,NA,NA,NA
2021-09-12,869,NA,NA,NA,870,NA,NA,NA
2021-09-19,873,NA,NA,NA,874,NA,NA,NA
2021-09-26,877,877,875,887,879,879,879,879
2021-10-03,NA,881,878,893,NA,880,880,880
